SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
532134,BANKBARODA  ,A ,Q,74.55,76.00,73.45,75.65,75.65,74.15,9803,2567917,192058000.00,,INE028A01039,01-Apr-21,,
532140,MOHITE      ,X ,Q,16.90,17.60,16.90,17.60,17.60,16.90,6,354,6216.00,,INE154B01015,01-Apr-21,,
532141,ANDHRA CEMEN,B ,Q,5.46,5.65,5.44,5.61,5.61,5.40,52,14951,83062.00,,INE666E01012,01-Apr-21,,
532143,SKM EGG PROD,B ,Q,47.95,49.50,47.40,49.15,49.25,46.90,81,4052,196607.00,,INE411D01015,01-Apr-21,,
532144,WELCORP     ,A ,Q,139.10,148.70,139.10,147.25,147.25,139.15,6553,505147,73576906.00,,INE191B01025,01-Apr-21,,
532145,H.S.(I) LTD.,XT,Q,4.31,4.31,4.31,4.31,4.31,4.53,1,1,4.00,,INE731B01010,01-Apr-21,,
532149,BNK OF INDIA,A ,Q,71.40,72.30,68.95,69.85,69.85,67.85,2342,387404,27214574.00,,INE084A01016,01-Apr-21,,
532150,INDRAPRAST  ,B ,Q,55.35,56.45,54.25,56.20,56.20,53.75,270,23410,1300664.00,,INE681B01017,01-Apr-21,,
532154,SUNSHINE    ,X ,Q,2.90,2.94,2.66,2.94,2.94,2.80,26,8851,25386.00,,INE560F01014,01-Apr-21,,
532155,GAIL (I) LTD,A ,Q,135.90,140.85,135.20,140.15,140.15,135.55,10443,1128418,156105154.00,,INE129A01019,01-Apr-21,,
532156,VAIBHAVGBL  ,A ,Q,3950.00,4040.00,3903.00,4033.20,4033.20,3832.55,351,1541,6135270.00,,INE884A01019,01-Apr-21,,
532159,TRESCON     ,X ,Q,57.85,58.00,56.00,57.75,57.75,57.75,14,3881,223304.00,,INE088D01011,01-Apr-21,,
532160,GUJ.STAT.FIN,T ,Q,3.54,3.54,3.54,3.54,3.54,3.61,15,2405,8513.00,,INE944A01011,01-Apr-21,,
532162,JK PAPER    ,A ,Q,150.00,155.40,149.30,154.45,154.45,149.90,1916,227957,34771018.00,,INE789E01012,01-Apr-21,,
532163,SAREGAMA (I),A ,Q,1619.05,1753.50,1619.00,1706.95,1753.50,1594.10,576,3785,6413777.00,,INE979A01017,01-Apr-21,,
532164,MINOLTA FIN.,Z ,Q,1.23,1.23,1.19,1.21,1.19,1.23,6,250,305.00,,INE514C01018,01-Apr-21,,
532173,CYBERTECH   ,B ,Q,116.50,125.75,116.50,124.95,125.15,120.70,236,15224,1882138.00,,INE214A01019,01-Apr-21,,
532174,ICICI BANK  ,A ,Q,587.70,596.10,580.35,593.95,593.95,581.25,13037,758795,444268757.00,,INE090A01021,01-Apr-21,,
532175,CYIENT      ,A ,Q,654.00,679.00,651.65,661.80,661.80,648.60,1183,16800,11232320.00,,INE136B01020,01-Apr-21,,
532178,ENGINRS.(I) ,A ,Q,76.75,79.00,76.75,78.30,78.50,77.05,1663,169703,13245205.00,,INE510A01028,01-Apr-21,,
532180,DHANALAK.BNK,B ,Q,14.56,15.99,14.56,15.53,15.43,14.83,650,226471,3456234.00,,INE680A01011,01-Apr-21,,
532181,GUJ.MINERAL ,A ,Q,55.55,59.70,55.55,58.95,58.95,55.35,1342,195890,11272494.00,,INE131A01031,01-Apr-21,,
532183,GAYATRI SUGR,X ,Q,1.85,1.93,1.85,1.85,1.85,1.86,11,3615,6899.00,,INE622E01023,01-Apr-21,,
532187,INDUSIND BNK,A ,Q,958.50,997.70,958.50,993.35,993.35,954.00,6802,244924,238778233.00,,INE095A01012,01-Apr-21,,
532189,INDIA TOURIS,A ,Q,384.75,395.20,384.50,391.30,388.05,384.05,369,8772,3427828.00,,INE353K01014,01-Apr-21,,
532209,J & K BANK  ,A ,Q,25.75,26.75,25.75,26.65,26.70,25.70,1120,281335,7394257.00,,INE168A01041,01-Apr-21,,
532210,CITY UNION  ,A ,Q,157.50,161.85,156.50,161.25,161.25,155.90,1728,96900,15513334.00,,INE491A01021,01-Apr-21,,
532212,ARCHIES LTD ,B ,Q,10.19,10.80,10.17,10.67,10.80,10.11,54,8169,85362.00,,INE731A01020,01-Apr-21,,
532215,AXIS BANK   ,A ,Q,706.00,716.90,695.60,713.55,713.55,697.50,12373,528258,373061959.00,,INE238A01034,01-Apr-21,,
532216,HB STOCKHOL.,T ,Q,16.90,16.95,15.35,16.90,16.90,16.15,26,2103,33140.00,,INE550B01022,01-Apr-21,,
532217,SIEL FINANCL,XT,Q,4.33,4.33,4.33,4.33,4.33,4.25,2,2501,10829.00,,INE027F01014,01-Apr-21,,
532218,SOUTH IND.BK,A ,Q,8.32,8.72,8.25,8.69,8.69,8.29,144553,3814209,32679610.00,,INE683A01023,01-Apr-21,,
532219,ENERGY DEV. ,T ,Q,8.95,9.00,8.58,9.00,9.00,8.89,32,1525,13419.00,,INE306C01019,01-Apr-21,,
532221,SONATA SOFT.,A ,Q,515.00,528.55,514.00,525.40,525.40,509.35,2768,72386,37903972.00,,INE269A01021,01-Apr-21,,
532230,BENGAL TEA &,X ,Q,40.00,40.00,40.00,40.00,40.00,38.70,3,200,8000.00,,INE665D01016,01-Apr-21,,
532234,NAT.ALUM    ,A ,Q,54.90,59.10,54.65,58.80,58.80,54.00,3830,1814862,104983416.00,,INE139A01034,01-Apr-21,,
532240,INDIA NIPPON,B ,Q,373.65,385.00,370.00,378.10,385.00,368.75,87,1046,391757.00,,INE092B01025,01-Apr-21,,
532256,NALWA SONS  ,B ,Q,1073.25,1099.00,1069.50,1099.00,1099.00,1046.05,58,138,148615.00,,INE023A01030,01-Apr-21,,
532259,APAR INDUS. ,A ,Q,478.50,489.45,478.50,482.25,482.00,474.15,362,3028,1466746.00,,INE372A01015,01-Apr-21,,
532262,TCI INDUS.  ,XT,Q,826.00,826.85,826.00,826.85,826.85,787.50,4,13,10740.00,,INE920B01019,01-Apr-21,,
532268,ACCELYA     ,A ,Q,868.05,878.65,864.90,874.90,874.90,853.25,22,305,265516.00,,INE793A01012,01-Apr-21,,
532271,CYBERMATE   ,Z ,Q,1.52,1.57,1.52,1.52,1.52,1.55,39,122116,185717.00,,INE215B01022,01-Apr-21,,
532281,HCL TECHNO  ,A ,Q,993.00,1013.25,992.25,1002.60,1002.60,983.45,11664,309296,310743050.00,,INE860A01027,01-Apr-21,,
532282,CASTEXTECH  ,T ,Q,0.37,0.37,0.37,0.37,0.37,0.37,2,350,129.00,,INE068D01021,01-Apr-21,,
532284,TCFC FINANCE,X ,Q,25.00,25.00,24.55,24.75,24.75,25.05,7,576,14233.00,,INE389D01013,01-Apr-21,,
532285,GEOJITFSL   ,B ,Q,51.25,51.95,51.15,51.75,51.95,50.25,114,9852,507280.00,,INE007B01023,01-Apr-21,,
532286,JINDAL STE  ,A ,Q,345.80,373.45,345.80,370.55,370.55,343.85,12603,986303,355923069.00,,INE749A01030,01-Apr-21,,
532290,BLB LTD.    ,T ,Q,6.08,6.66,6.08,6.15,6.15,6.40,5,644,3955.00,,INE791A01024,01-Apr-21,,
532296,GLENMARK PHA,A ,Q,465.50,487.50,462.50,483.45,482.25,464.55,4379,144771,69429074.00,,INE935A01035,01-Apr-21,,
532300,WOCKHARDT   ,A ,Q,421.00,432.90,415.00,427.75,427.75,414.35,1879,67911,28674699.00,,INE049B01025,01-Apr-21,,
532301,TATA COFFEE ,A ,Q,120.65,123.75,120.65,122.90,123.15,119.70,1368,258531,31738900.00,,INE493A01027,01-Apr-21,,
532305,IND-SWIFT LA,B ,Q,73.30,75.65,72.20,74.65,75.25,72.05,236,37128,2794497.00,,INE915B01019,01-Apr-21,,
532307,MELSTAR INFO,Z ,Q,1.98,1.98,1.90,1.98,1.98,1.90,4,402,779.00,,INE817A01019,01-Apr-21,,
532309,GEPIL       ,A ,Q,286.00,290.15,284.30,285.90,285.45,286.30,317,7717,2206887.00,,INE878A01011,01-Apr-21,,
532310,SHREE RAMA  ,B ,Q,10.20,10.20,10.00,10.19,10.20,10.00,29,11939,121153.00,,INE879A01019,01-Apr-21,,
532313,MAHINDRALIFE,A ,Q,566.80,571.00,555.00,559.05,559.05,569.60,447,8098,4579718.00,,INE813A01018,01-Apr-21,,
532320,VAARAD      ,X ,Q,3.60,3.60,3.60,3.60,3.60,3.60,2,55,198.00,,INE418B01048,01-Apr-21,,
532321,CADILA HEALT,A ,Q,446.45,446.65,440.55,441.85,441.85,440.85,867,43121,19091361.00,,INE010B01027,01-Apr-21,,
532323,SHIVA CEMENT,X ,Q,23.15,23.50,22.25,22.50,22.50,23.35,918,513397,11642658.00,,INE555C01029,01-Apr-21,,
532324,CINEVISTA   ,B ,Q,6.20,6.40,6.12,6.31,6.40,6.11,10,2678,16686.00,,INE039B01026,01-Apr-21,,
532326,INTENS TECH ,B ,Q,31.90,33.80,31.50,32.80,32.80,31.85,74,8257,267559.00,,INE781A01025,01-Apr-21,,
532329,DANLAW TECH.,XT,Q,278.55,278.55,267.65,267.65,267.65,273.10,35,1000,267735.00,,INE310B01013,01-Apr-21,,
532331,AJANTA PHARM,A ,Q,1798.55,1805.85,1725.80,1743.65,1743.65,1793.25,1579,10394,18179592.00,,INE031B01049,01-Apr-21,,
532333,HB PORTFOLIO,X ,Q,18.45,19.90,18.45,19.90,19.90,19.05,7,249,4770.00,,INE638B01025,01-Apr-21,,
532334,HB ESTATE DE,X ,Q,10.07,10.69,9.75,10.69,10.69,10.24,7,159,1601.00,,INE640B01021,01-Apr-21,,
532336,BARON INFO. ,XT,Q,0.34,0.34,0.34,0.34,0.34,0.34,2,432,146.00,,INE228B01017,01-Apr-21,,
532339,COMPUCOM SOF,B ,Q,8.70,9.00,8.70,8.74,8.74,8.87,29,6642,58568.00,,INE453B01029,01-Apr-21,,
532341,IZMO        ,B ,Q,51.05,52.75,49.10,50.50,50.50,51.35,126,7233,368316.00,,INE848A01014,01-Apr-21,,
532343,TVS MOTOR L ,A ,Q,590.50,592.45,582.75,589.10,586.00,585.10,1338,55858,32892288.00,,INE494B01023,01-Apr-21,,
532344,SOFTSOL (I) ,X ,Q,78.70,82.50,78.70,82.50,82.50,78.65,13,226,18157.00,,INE002B01016,01-Apr-21,,
532345,GATI LTD.   ,A ,Q,101.80,107.55,101.80,106.35,106.35,102.65,424,28563,3024470.00,,INE152B01027,01-Apr-21,,
532348,SUBEX LTX   ,B ,Q,35.75,37.60,35.75,37.00,37.00,35.55,3308,896692,33128825.00,,INE754A01055,01-Apr-21,,
532349,TRANSPORT CO,A ,Q,260.00,265.15,260.00,264.85,264.85,256.15,128,955,251619.00,,INE688A01022,01-Apr-21,,
532350,PADMALAYA TE,XT,Q,2.42,2.60,2.42,2.60,2.60,2.54,8,4310,10432.00,,INE243B01016,01-Apr-21,,
532351,AKSH OPTIFIB,B ,Q,5.51,5.84,5.44,5.84,5.84,5.31,98,48987,280368.00,,INE523B01011,01-Apr-21,,
532356,TRIVENI ENGG,A ,Q,86.00,86.40,84.00,85.25,85.40,84.55,411,38655,3293853.00,,INE256C01024,01-Apr-21,,
532357,MUKTA ARTS  ,B ,Q,28.45,29.30,28.45,29.25,29.30,28.05,11,350,10047.00,,INE374B01019,01-Apr-21,,
532359,HITKIT GLOB ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.50,4,222,108.00,,INE309B01023,01-Apr-21,,
532362,NAGPUR POWER,X ,Q,37.15,37.20,33.85,36.85,36.90,35.60,23,601,22022.00,,INE099E01016,01-Apr-21,,
532365,DYNACONS SYS,B ,Q,77.00,77.00,70.50,72.60,73.05,74.90,77,4565,329204.00,,INE417B01040,01-Apr-21,,
532366,PNB GILTS   ,B ,Q,48.60,51.50,48.55,51.10,51.10,48.00,887,136386,6890670.00,,INE859A01011,01-Apr-21,,
532368,BCG         ,B ,Q,8.01,8.51,7.95,8.15,8.15,8.26,853,489850,3973887.00,,INE425B01027,01-Apr-21,,
532369,RAMCO INDS. ,A ,Q,255.75,259.00,255.75,259.00,259.00,256.70,100,1274,327805.00,,INE614A01028,01-Apr-21,,
532370,RAMCO  SYSTM,A ,Q,547.00,592.45,535.05,569.35,569.35,527.70,1018,12038,6827373.00,,INE246B01019,01-Apr-21,,
532371,TATA TELESER,T ,Q,14.50,14.55,13.65,14.14,14.14,14.10,1067,387789,5462613.00,,INE517B01013,01-Apr-21,,
532372,VIRINCHI    ,X ,Q,34.60,36.50,34.60,36.05,36.00,34.80,139,26942,973238.00,,INE539B01017,01-Apr-21,,
532373,WEPSOLN     ,X ,Q,14.75,15.00,14.00,14.57,14.88,14.40,24,1629,23500.00,,INE434B01029,01-Apr-21,,
532374,STER TECH   ,A ,Q,198.70,207.70,196.10,206.65,206.65,194.10,1315,51207,10388821.00,,INE089C01029,01-Apr-21,,
532375,TIPSINDUSTR ,T ,Q,446.85,492.90,446.85,490.30,492.90,470.25,18,367,177439.00,,INE716B01011,01-Apr-21,,
532378,UNIVERSAL A ,X ,Q,0.91,0.91,0.91,0.91,0.91,0.95,1,100,91.00,,INE464B01018,01-Apr-21,,
532379,FIRSTOBJ    ,X ,Q,5.00,5.51,5.00,5.51,5.51,5.25,5,187,998.00,,INE683B01047,01-Apr-21,,
532380,BABA ARTS   ,X ,Q,9.30,9.90,9.10,9.69,9.21,9.30,34,3119,29528.00,,INE893A01036,01-Apr-21,,
532382,BALAJI TELE.,A ,Q,57.10,61.50,56.90,58.90,58.90,57.25,389,50819,3008022.00,,INE794B01026,01-Apr-21,,
532384,TYCHE INDS  ,X ,Q,172.65,183.00,172.65,179.05,179.05,170.40,305,14236,2559730.00,,INE443B01012,01-Apr-21,,
532386,CALIFORN.SOF,B ,Q,8.86,8.89,8.59,8.77,8.87,8.51,16,4657,40860.00,,INE526B01014,01-Apr-21,,
532387,PRITISHN COM,T ,Q,43.80,43.80,43.80,43.80,43.80,41.75,12,8358,366080.00,,INE392B01011,01-Apr-21,,
532388,INDIAN OVER.,A ,Q,17.20,17.60,16.55,17.00,17.00,16.00,2621,2794657,47624062.00,,INE565A01014,01-Apr-21,,
532390,TAJ GVK HOTL,A ,Q,110.75,113.50,110.75,113.35,113.50,109.20,87,1726,194339.00,,INE586B01026,01-Apr-21,,
532391,OPTO CIRCUIT,T ,Q,2.97,3.03,2.77,3.03,3.03,2.89,134,131943,385118.00,,INE808B01016,01-Apr-21,,
532392,CREATIVE EYE,B ,Q,2.99,2.99,2.99,2.99,2.99,3.00,2,1000,2990.00,,INE230B01021,01-Apr-21,,
532395,AXISCADES   ,B ,Q,40.85,42.90,39.65,42.65,42.70,39.90,244,28194,1173755.00,,INE555B01013,01-Apr-21,,
532398,UMESL       ,T ,Q,3.65,3.66,3.33,3.60,3.60,3.49,37,4580,16141.00,,INE240C01028,01-Apr-21,,
532400,BSOFT       ,A ,Q,255.00,268.45,254.45,262.25,262.25,252.90,3192,154609,40691373.00,,INE836A01035,01-Apr-21,,
532402,USGTECH     ,X ,Q,1.94,1.94,1.94,1.94,1.94,2.04,1,10,19.00,,INE718B01017,01-Apr-21,,
532404,SAVEN TECHNO,X ,Q,29.30,29.30,28.05,28.70,28.35,28.25,45,3973,113993.00,,INE856B01023,01-Apr-21,,
532406,AVANTEL LTD ,X ,Q,375.00,395.00,375.00,392.95,395.00,378.30,120,3867,1493159.00,,INE005B01019,01-Apr-21,,
532407,MOSCHIP     ,XT,Q,23.65,23.95,22.55,23.95,23.95,22.85,268,151792,3588631.00,,INE935B01025,01-Apr-21,,
532408,MEGASOFT LTD,B ,Q,9.86,10.00,9.59,9.86,9.86,9.61,23,1154,11300.00,,INE933B01012,01-Apr-21,,
532410,TRANSCORP IN,X ,Q,9.00,9.20,7.40,8.06,8.06,9.22,66,14323,118150.00,,INE330E01023,01-Apr-21,,
532413,CEREBRA INTE,B ,Q,51.50,53.05,51.10,52.90,53.00,51.50,53,4286,224529.00,,INE345B01019,01-Apr-21,,
532416,MID-DAY MULT,B ,Q,3.75,3.75,3.65,3.75,3.75,3.58,10,4631,17253.00,,INE747B01016,01-Apr-21,,
532419,SMARTLINK   ,B ,Q,84.25,85.35,83.45,85.00,85.35,83.85,15,314,26434.00,,INE178C01020,01-Apr-21,,
532424,GODREJ CONS ,A ,Q,729.10,735.40,724.05,726.25,724.30,728.75,2277,28622,20859045.00,,INE102D01028,01-Apr-21,,
532425,GENUSPRIME  ,X ,Q,7.99,7.99,7.99,7.99,7.99,7.84,4,3000,23970.00,,INE256D01014,01-Apr-21,,
532430,BF UTILI    ,A ,Q,249.00,260.00,247.85,256.90,256.90,246.25,1035,38807,9856917.00,,INE243D01012,01-Apr-21,,
532432,UNITD SPR   ,B ,Q,560.00,562.05,552.20,557.95,558.20,556.40,1590,48629,27100216.00,,INE854D01024,01-Apr-21,,
532435,SANINFRA    ,X ,Q,95.90,102.80,95.90,102.80,102.80,98.00,8,423,41056.00,,INE799C01023,01-Apr-21,,
532439,OLECTRA     ,B ,Q,224.00,224.00,218.00,219.35,219.75,216.20,478,22866,5041504.00,,INE260D01016,01-Apr-21,,
532440,MPS LTD     ,B ,Q,473.50,546.00,473.00,537.80,537.80,466.90,1228,12412,6591583.00,,INE943D01017,01-Apr-21,,
532443,CERA SANITAR,A ,Q,3947.10,3999.00,3843.55,3871.10,3843.55,3904.35,143,318,1245826.00,,INE739E01017,01-Apr-21,,
532454,BHARTI ARTL ,A ,Q,519.75,523.90,514.25,520.90,520.90,517.30,2675,450120,233512985.00,,INE397D01024,01-Apr-21,,
532455,SHALIMAR WIR,X ,Q,4.01,4.20,4.01,4.20,4.20,4.01,8,249,1001.00,,INE655D01025,01-Apr-21,,
532456,COMPUAGE INF,B ,Q,19.00,19.10,18.35,18.65,18.50,18.45,160,36423,676433.00,,INE070C01037,01-Apr-21,,
532457,GULSHAN POLY,B ,Q,91.85,95.00,91.85,94.70,94.25,92.20,170,11248,1057063.00,,INE255D01024,01-Apr-21,,
532459,FAZE3AUTO   ,X ,Q,85.00,85.00,78.00,80.60,78.10,80.65,54,2113,169345.00,,INE207D01017,01-Apr-21,,
532461,PUNJAB NATIO,A ,Q,37.05,38.45,36.80,38.15,38.15,36.65,4682,4765166,178259409.00,,INE160A01022,01-Apr-21,,
532466,ORACLE FIN  ,A ,Q,3250.00,3266.00,3189.25,3206.10,3206.10,3199.00,946,4544,14683957.00,,INE881D01027,01-Apr-21,,
532468,KAMAHOLDING ,A ,Q,6010.00,6099.95,5990.00,6022.05,6059.00,6062.15,67,310,1865227.00,,INE411F01010,01-Apr-21,,
532475,APTECH LTD  ,A ,Q,185.55,223.95,185.55,223.15,223.15,186.65,6211,387904,83675438.00,,INE266F01018,01-Apr-21,,
532477,UNION BANK L,A ,Q,34.15,35.10,34.15,34.90,34.90,34.05,887,493697,17113277.00,,INE692A01016,01-Apr-21,,
532478,UNITED BREWA,A ,Q,1244.00,1250.50,1231.30,1242.30,1239.00,1241.60,543,5194,6442316.00,,INE686F01025,01-Apr-21,,
532479,ISMT LTD    ,B ,Q,11.00,11.16,10.93,11.01,11.01,10.70,16,5052,55711.00,,INE732F01019,01-Apr-21,,
532481,NOIDA-TOLL B,T ,Q,6.25,6.39,6.25,6.39,6.39,6.09,27,5519,34812.00,,INE781B01015,01-Apr-21,,
532482,GRANULES (I),A ,Q,304.15,313.20,304.15,312.20,312.20,303.30,1726,80036,24746824.00,,INE101D01020,01-Apr-21,,
532483,CANARA BANK ,A ,Q,150.10,157.25,150.10,156.30,156.30,152.25,7573,1034433,159166179.00,,INE476A01014,01-Apr-21,,
532485,BALMER LA.IN,B ,Q,468.00,484.95,461.30,471.30,471.30,467.80,225,9342,4399628.00,,INE525F01017,01-Apr-21,,
532486,POKARNA LTD ,B ,Q,267.60,269.00,257.40,267.30,266.50,263.25,3388,688343,182119788.00,,INE637C01025,01-Apr-21,,
532488,DIVI'S LAB. ,A ,Q,3628.00,3640.00,3605.00,3615.20,3616.50,3630.05,1959,18074,65445756.00,,INE361B01024,01-Apr-21,,
532493,ASTRA MICRO ,A ,Q,132.75,135.85,131.25,132.65,133.40,129.60,224,7414,990347.00,,INE386C01029,01-Apr-21,,
532497,RADICOKHAIT ,A ,Q,563.10,569.35,559.45,565.20,563.00,560.80,1300,50365,28472699.00,,INE944F01028,01-Apr-21,,
532498,SHRMCITYUN  ,A ,Q,1379.90,1447.05,1378.45,1427.40,1430.00,1362.70,425,1848,2643055.00,,INE722A01011,01-Apr-21,,
532500,MARUTISUZUK ,A ,Q,6885.00,6990.00,6851.75,6922.60,6922.60,6859.75,4693,29166,202087242.00,,INE585B01010,01-Apr-21,,
532503,RAJAPAMILLS ,X ,Q,713.05,740.00,700.05,712.30,711.35,714.10,96,1895,1354578.00,,INE296E01026,01-Apr-21,,
532504,NAVIN FLUORI,A ,Q,2781.00,2816.45,2757.05,2780.40,2772.00,2750.10,889,5494,15276586.00,,INE048G01026,01-Apr-21,,
532505,UCOBANK     ,A ,Q,11.44,11.50,11.16,11.42,11.42,10.99,4461,1098436,12450234.00,,INE691A01018,01-Apr-21,,
532507,BAG FIL MED ,B ,Q,2.05,2.10,2.00,2.05,2.05,2.00,58,105658,216619.00,,INE116D01028,01-Apr-21,,
532508,JSL         ,A ,Q,69.45,71.00,67.90,69.95,69.55,67.55,511,54543,3789773.00,,INE220G01021,01-Apr-21,,
532509,SUPRAJIT ENG,A ,Q,283.90,292.25,280.05,289.90,289.90,275.40,599,16136,4650632.00,,INE399C01030,01-Apr-21,,
532513,TVSELE      ,T ,Q,128.00,134.90,126.20,134.90,134.90,128.50,155,9548,1266386.00,,INE236G01019,01-Apr-21,,
532514,INDRA GAS   ,A ,Q,518.00,527.80,515.70,526.50,526.75,510.80,1809,71762,37506560.00,,INE203G01027,01-Apr-21,,
532515,TV TODAY    ,A ,Q,274.85,274.85,265.90,270.65,270.75,266.60,186,1802,486341.00,,INE038F01029,01-Apr-21,,
532521,PALRED      ,T ,Q,95.00,99.15,94.50,97.20,99.15,94.45,28,2419,234132.00,,INE218G01033,01-Apr-21,,
532522,PETRONET LNG,A ,Q,227.70,228.60,225.60,227.70,227.70,224.90,1384,69741,15866385.00,,INE347G01014,01-Apr-21,,
532523,BIOCON LTD. ,A ,Q,410.00,413.15,408.90,410.75,410.30,408.80,955,60510,24862461.00,,INE376G01013,01-Apr-21,,
532524,PTC INDIA   ,A ,Q,77.50,79.80,77.50,78.80,78.75,78.05,853,164864,13030661.00,,INE877F01012,01-Apr-21,,
532525,BANK MAHA   ,A ,Q,21.25,21.95,21.00,21.40,21.45,20.80,799,539986,11542449.00,,INE457A01014,01-Apr-21,,
532527,RK FORGINGS ,A ,Q,524.00,533.65,517.50,530.50,530.00,522.80,145,1297,686695.00,,INE399G01015,01-Apr-21,,
532528,DATAM GLOB  ,B ,Q,112.25,123.50,112.25,122.80,122.80,114.95,369,18698,2255723.00,,INE365B01017,01-Apr-21,,
532529,NDTV        ,B ,Q,56.50,57.95,55.10,56.95,56.95,56.60,82,2799,157909.00,,INE155G01029,01-Apr-21,,
532531,STAR        ,A ,Q,844.50,872.85,841.75,850.40,850.40,844.50,1675,70294,60167993.00,,INE939A01011,01-Apr-21,,
532532,JAIPRA      ,A ,Q,7.00,7.17,6.94,7.12,7.12,6.87,6437,1119021,7921269.00,,INE455F01025,01-Apr-21,,
532538,ULTRATECH CM,A ,Q,6817.70,6934.30,6731.70,6898.45,6898.45,6737.30,1955,14367,98136628.00,,INE481G01011,01-Apr-21,,
532539,MINDA IND   ,A ,Q,550.15,551.30,531.45,538.00,538.00,542.30,1618,22297,12023432.00,,INE405E01023,01-Apr-21,,
532540,TCS LTD.    ,A ,Q,3190.00,3215.70,3146.00,3165.90,3165.90,3177.60,7100,105274,334393343.00,,INE467B01029,01-Apr-21,,
532541,COFORGE     ,A ,Q,2959.90,3070.00,2890.00,2937.75,2937.75,2929.30,4221,26729,79301340.00,,INE591G01017,01-Apr-21,,
532543,GULFPETRO   ,B ,Q,37.10,38.40,37.10,38.20,38.10,35.60,102,4539,170615.00,,INE586G01017,01-Apr-21,,
532548,CENTURYPLY  ,A ,Q,319.00,323.00,315.35,318.40,320.00,318.40,555,8303,2651464.00,,INE348B01021,01-Apr-21,,
532553,WELENT      ,A ,Q,113.00,114.90,110.50,113.95,114.00,109.20,762,41963,4766312.00,,INE625G01013,01-Apr-21,,
532555,NTPC LTD    ,A ,Q,107.40,108.70,107.00,107.75,107.75,106.45,1715,343692,37079007.00,,INE733E01010,01-Apr-21,,
532604,SALSTEEL    ,B ,Q,3.05,3.24,2.99,3.24,3.24,3.09,36,46851,143176.00,,INE658G01014,01-Apr-21,,
532605,JBM AUTO    ,B ,Q,429.30,429.95,418.70,425.20,418.70,420.35,85,587,248871.00,,INE927D01028,01-Apr-21,,
532610,DWAR SUGAR  ,A ,Q,31.60,31.85,31.05,31.60,31.60,30.80,190,67778,2136568.00,,INE366A01041,01-Apr-21,,
532612,INDOCO REM  ,A ,Q,290.95,294.75,286.20,288.40,289.40,288.50,198,3095,898949.00,,INE873D01024,01-Apr-21,,
532613,VIPCLOTHNG  ,T ,Q,14.00,14.43,13.85,13.85,13.85,13.95,22,2673,37396.00,,INE450G01024,01-Apr-21,,
532614,IMPEX       ,T ,Q,0.91,0.91,0.91,0.91,0.91,0.95,1,500,455.00,,INE691G01015,01-Apr-21,,
532616,XCHANGING   ,B ,Q,62.15,67.25,62.15,66.65,66.20,64.70,133,9034,596927.00,,INE692G01013,01-Apr-21,,
532617,JETAIRWAYS  ,Z ,Q,98.10,98.10,98.10,98.10,98.10,93.45,74,6205,608710.00,,INE802G01018,01-Apr-21,,
532621,MORARJETEX  ,B ,Q,14.37,14.95,14.20,14.95,14.95,14.24,8,617,9000.00,,INE161G01027,01-Apr-21,,
532622,GATEWAY DIST,A ,Q,177.50,181.45,175.65,178.45,176.90,177.45,189,3213,574934.00,,INE852F01015,01-Apr-21,,
532624,JINDALPH    ,T ,Q,85.95,85.95,85.95,85.95,85.95,81.90,31,7661,658462.00,,INE796G01012,01-Apr-21,,
532626,PONDY OXIDES,X ,Q,202.15,226.00,202.15,220.60,220.60,204.20,326,12441,2689493.00,,INE063E01046,01-Apr-21,,
532627,JPPOWER     ,B ,Q,3.35,3.44,3.30,3.44,3.44,3.28,14812,31786746,108080232.00,,INE351F01018,01-Apr-21,,
532628,3I INFOTECH ,B ,Q,7.81,7.81,7.81,7.81,7.81,7.44,233,426567,3331488.00,,INE748C01020,01-Apr-21,,
532629,MCNALLYB    ,T ,Q,8.15,8.15,8.15,8.15,8.15,7.77,3,300,2445.00,,INE748A01016,01-Apr-21,,
532630,GOKALDAS    ,B ,Q,79.50,80.20,78.55,79.30,79.50,78.15,268,15035,1194001.00,,INE887G01027,01-Apr-21,,
532633,ALLSEC TECH ,B ,Q,319.50,327.05,319.50,327.05,327.05,316.65,43,152,49136.00,,INE835G01018,01-Apr-21,,
532636,IIFL        ,A ,Q,295.00,295.05,282.85,292.65,295.05,281.00,623,14517,4193266.00,,INE530B01024,01-Apr-21,,
532637,MAN DRUGORG ,B ,Q,98.00,110.50,98.00,107.80,107.85,99.40,309,15542,1666371.00,,INE584F01014,01-Apr-21,,
532638,SHOPPER STOP,A ,Q,218.05,218.75,212.55,215.40,215.75,215.00,441,19755,4250506.00,,INE498B01024,01-Apr-21,,
532640,CYBER MEDIA ,T ,Q,8.80,9.24,8.50,9.24,9.24,8.80,18,6611,59908.00,,INE278G01037,01-Apr-21,,
532641,NDL         ,B ,Q,31.45,33.30,31.00,32.30,32.05,30.85,43,2125,67729.00,,INE875G01030,01-Apr-21,,
532642,JSWHL       ,A ,Q,3847.05,3927.35,3847.05,3898.85,3893.00,3832.75,228,446,1737722.00,,INE824G01012,01-Apr-21,,
